,esent,eopenrate,eclickrate,avgorder,paperless,refill,doorstep,create_first,first_last,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BOM,city_DEL,city_MAA
11740,0.6645667735600463,1.256187162380859,0.6224752290146824,-0.07326710394159984,1,0,0,-0.3973166662393107,1.2376570847830233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19966,0.16261605033096144,0.4143194289652342,-0.9554645362108118,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18235,0.4438039467001591,1.186044867206282,0.3852673594957101,1.2410630383120234,1,0,0,-0.992139884782625,1.271327631130326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10725,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.05887199643922122,0,0,0,0.9519075873111779,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6616,0.21936131215973487,1.6324397357948608,0.7711102448958098,0.7758521615314948,0,0,0,1.1196085733576013,1.0363207831462045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7213,1.0432664412169024,0.009187588055237405,0.5142670205503366,2.320347508204255,0,0,0,-0.992139884782625,1.6211892703883164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22239,-0.009296994998009666,0.20863173632252213,0.8587176576955183,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
490,-0.5432662905354395,-1.3969823453650023,-0.9554645362108118,0.518167207125343,0,0,0,1.306816407620573,1.3487387633982546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13231,-1.470175613074867,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24901,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.5824151426896289,1,0,0,1.4615362806209844,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4016,1.2558459792355645,-0.8362376371550042,0.4595121595217839,-0.11299264479431163,1,0,0,1.5333139572104124,1.6747907883139657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8139,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.11729669185529301,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19562,-0.009296994998009666,1.1476165676603036,-0.9554645362108118,-0.6280822568857481,1,0,0,1.2143373534749418,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10123,-0.5432662905354395,-1.3969823453650023,-0.9554645362108118,1.4381049871479263,0,0,0,1.666158916055571,1.401126319787083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30712,-1.1179329578827595,1.2055265520739702,0.3852673594957101,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17052,-0.1839719963831647,1.3617570396018652,-0.9554645362108118,0.21539329114302833,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28577,0.4438039467001591,1.4902034723184014,0.3852673594957101,-0.5508459834527358,1,1,0,-0.10150138138680301,0.7613954323231769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25821,1.1498783221286721,-0.15140772513428993,0.4863149103437016,1.2333338206883857,0,0,0,-0.992139884782625,1.526624569635572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5808,0.7192338401913919,1.1173563573836274,-0.9554645362108118,0.011921769765501841,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4104,0.4993215325778863,-0.70640192826471,-0.9554645362108118,-0.07326710394159984,0,0,0,-0.3973166662393107,1.1545651999738362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7313,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,-0.034835147750354976,0,0,0,1.3028110808104056,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17948,0.33207291165843633,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12725,0.6645667735600463,-0.026745733972183158,1.0570895499415773,-1.117815537650241,1,0,0,1.0365964560938394,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28736,-1.470175613074867,1.4651756905480795,-0.9554645362108118,-1.6664284512115477,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12579,-0.48233317554213717,-0.01072816749803044,1.07235267280457,0.31263518469586365,1,0,0,0.5953357033524466,0.646543603440523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20108,-1.470175613074867,1.4651756905480795,-0.9554645362108118,-0.625411170301082,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6959,-0.48233317554213717,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,0,0,0,1.4597430568550482,1.5756590475173453,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10387,0.9359787347106673,-0.4800154336122725,-0.9554645362108118,0.9862571037754448,0,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390,1.4136522143130514,-0.20876233056764515,-0.9554645362108118,1.14932443280984,0,0,0,-0.992139884782625,1.6832966265924163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8138,0.9897091548153909,0.6228516160652706,0.9714131864103015,-0.8675204544690029,0,1,0,0.7499420912015307,1.6684525754455959,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15576,0.5546167886385531,0.3753183008449276,1.0879264474708787,-1.1615414951965137,1,0,0,0.8979911248941955,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8417,-1.6246274860372512,1.1173563573836274,-0.9554645362108118,0.007816765185805673,0,0,0,-0.992139884782625,1.7060986469195996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15887,0.7192338401913919,1.3397833434920448,1.5219368547576368,0.4629101337472986,1,1,1,-0.3973166662393107,1.3675218490705663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30099,-0.009296994998009666,0.36041568598483026,0.8587176576955183,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29056,0.827980570483276,0.7922588769327656,1.0130482056311287,-0.54822825151469,1,1,0,-0.992139884782625,1.2897261123818233,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28352,1.1498783221286721,0.19817357165952562,1.1709335574381314,-0.6403935281734993,1,0,0,-0.992139884782625,1.3881945603852366,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1499,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.756160850137995,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14885,-0.4218508663890485,1.5772442659875936,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17480,0.609696422680319,1.1600886249264255,1.2978336536685535,1.2100764649306646,1,1,0,0.3294037955772868,1.2282729993302017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25905,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,1,0,0,1.4523831901181943,1.6527736602856922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6558,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.20494045320412516,0,0,0,1.0485066006598893,1.309618599686993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13816,0.827980570483276,0.4633181762414821,1.3934717071773925,0.21713302708566665,1,0,0,-0.992139884782625,1.3217414424523712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1240,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,-1.3162778638337105,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28575,-1.396631677046833,0.4143194289652342,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11261,0.9359787347106673,-0.09990188289453292,0.543453808710208,-0.7796614751592081,0,0,0,-0.992139884782625,1.48286057161567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11487,0.5546167886385531,-1.3969823453650023,-0.9554645362108118,-1.1889234314588142,1,0,0,0.6406903715393891,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
973,0.9897091548153909,0.022910853434981136,-0.9554645362108118,-0.5866251704998431,1,0,0,-0.3973166662393107,1.6110408758947028,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23107,-0.24287456584784875,-0.501979341725387,0.9580269347454249,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11004,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,0.47237118894487173,1,0,0,1.365205260517814,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27411,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.1350552263016298,0,0,0,1.6118717346038607,1.5589535861884163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13181,-1.545952210834044,0.13930424996316923,-0.9554645362108118,0.11596187377682492,1,0,0,-0.3973166662393107,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13922,0.8820707543160962,0.05150775590641903,0.5585395049677702,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11398,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.08351295950479265,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13302,0.4993215325778863,-0.3771761290745053,-0.9554645362108118,-1.239284327800107,1,0,0,0.8979911248941955,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19946,-1.1857349351709405,1.6035207264180813,0.3852673594957101,0.9002448494449959,1,0,0,0.413892938595797,1.2133486989849294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25159,0.27584389124736125,1.6967501903612827,0.750752669814664,0.808110972585217,1,0,0,-0.992139884782625,1.1335162457284258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28337,0.5546167886385531,-0.16740563216267715,0.6568122553750507,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8557,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.5920366690206519,1,0,0,0.413892938595797,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12482,0.609696422680319,0.130695578142959,0.6394323940740927,-1.1245535485943776,1,0,0,1.1105660384470266,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28737,0.6645667735600463,-1.3969823453650023,-0.9554645362108118,-0.7381578177803013,1,1,0,-0.992139884782625,0.9771839590271731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20125,0.04829774456868317,0.8459968383737514,0.3852673594957101,-0.709651861419017,1,1,0,0.6810027978756811,1.0363207831462045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
19699,-0.06719797262417185,0.904437465251902,1.2841454844270423,0.021029893000551258,1,0,0,0.7798012373746591,0.17218940020150297,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9390,0.7737033076126745,0.6927094569661562,1.5107692022654928,0.8855742940867599,0,0,0,1.542369392909181,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30345,-0.7921075461847275,1.5065663866663965,0.3852673594957101,-0.07326710394159984,1,1,0,0.2244137521351121,0.9196382872226807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16625,-1.7073793414614604,-1.3969823453650023,-0.9554645362108118,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3809,0.8820707543160962,-0.4685391837530169,-0.9554645362108118,0.6871870892717228,0,0,0,0.8324508378052091,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27162,-0.5432662905354395,-1.3969823453650023,-0.9554645362108118,1.3191117898802114,0,0,0,1.0111003496050877,1.573883856105715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2166,0.27584389124736125,1.666551094867715,1.1709335574381314,1.7103813961446372,0,0,0,1.3681671936222524,1.6594511487287296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22213,-1.1857349351709405,1.3059213414776445,-0.9554645362108118,-0.625411170301082,0,1,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8864,0.6645667735600463,0.5937678649022048,1.4296775801617827,1.991592298722935,1,0,0,1.4304361431835482,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22815,-0.4218508663890485,1.1970495573702302,1.4174092106683316,0.14302300438109772,1,0,0,0.4840543988461073,0.7854889597659269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16731,0.4438039467001591,1.4220968664571518,1.480935257164847,-0.08071615579980496,1,0,0,-0.992139884782625,0.3835030535704725,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1315,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.08066294041173247,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8098,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.7580949321662319,1,0,0,1.685945444711799,1.5494093466161178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8533,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.12380708554833283,0,0,0,0.08803199366128278,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28568,0.9897091548153909,-0.11330638767637967,0.9714131864103015,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
481,0.9897091548153909,-0.11330638767637967,0.5287003822563602,-0.02976789240963691,0,0,0,1.448586147867968,1.4063319020878164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23273,-0.6046775917319613,1.2540045724749873,0.3852673594957101,-0.7930417687230553,1,0,1,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10449,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.5030882757233833,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6486,0.7737033076126745,1.2137288329078004,1.4053430084202474,-0.3707215638234751,0,0,0,1.5580626033120182,1.1407414626865846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11695,0.7737033076126745,1.3510963573971686,1.5107692022654928,0.8352110433433544,1,0,0,-0.992139884782625,1.4625505188900816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1666,-1.470175613074867,0.13930424996316923,-0.9554645362108118,1.5236349116880803,1,0,0,-0.10150138138680301,1.600826238989251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3642,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,1.096153610736194,1,0,0,0.8324508378052091,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29198,0.9359787347106673,0.8096920767250995,1.2191853866933595,-0.08817844484537157,1,0,0,1.3431430618840885,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5760,1.6220569933112565,0.38920344717260347,1.4421558472130507,0.5108376399108836,1,1,0,0.5436999657574196,1.618559947772408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25833,0.33207291165843633,1.4379666815717222,0.7309518012330677,1.4543097581906113,0,0,0,1.1367799626580686,1.4891975767308978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13537,-1.545952210834044,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,0.5436999657574196,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28426,0.8820707543160962,0.05150775590641903,0.9989152028722049,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15921,0.9897091548153909,0.13930424996316923,0.9714131864103015,0.7631199134639656,1,0,0,1.188937545011113,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8983,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,0.2018870369206116,0,0,0,0.08803199366128278,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
19466,0.04829774456868317,0.0002395727694120792,1.2445066858874307,-0.11205358171614328,1,1,0,-0.992139884782625,0.7854889597659269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13211,-1.470175613074867,1.4651756905480795,-0.9554645362108118,-0.625411170301082,1,0,0,0.8558587143502715,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14188,0.7737033076126745,0.0817711464509133,1.4053430084202474,0.16551975036162472,1,0,1,1.081362684134746,1.110456404474827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15333,-0.48233317554213717,-0.01072816749803044,1.07235267280457,-0.10267454040629409,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6097,0.827980570483276,1.1173563573836274,1.3934717071773925,2.239431346355403,1,0,0,0.08803199366128278,1.1335162457284258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12393,-0.3021427178501765,-0.09990188289453292,-0.9554645362108118,1.2001778916721004,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7911,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,0.25480410878663007,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12993,-0.7921075461847275,-1.3969823453650023,-0.9554645362108118,-0.24176045287087017,1,0,0,-0.10150138138680301,1.1738746586817583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17488,0.04829774456868317,1.0562585067401709,0.8358217481872975,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8811,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.5526236689161359,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3933,0.9359787347106673,0.037011300161265574,-0.9554645362108118,0.30240861721528106,1,0,0,0.2244137521351121,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3125,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,0.6608161391584311,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22280,-0.009296994998009666,-0.2194250355131384,1.2640670113542998,-1.2673085724942181,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6323,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.18746377669654146,0,0,0,-0.10150138138680301,0.2518603028586407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25984,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,0.8621612027709721,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6991,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.8595486012910497,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10039,-0.5432662905354395,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,0,0,0,0.6810027978756811,1.0666112457660235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27936,0.6645667735600463,-0.7396190118057676,-0.9554645362108118,-0.6051719811773544,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21477,0.16261605033096144,-0.0422678029709831,1.4174092106683316,-0.6264793795432468,1,0,0,0.2244137521351121,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30767,-1.396631677046833,0.13930424996316923,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10271,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.46589331756063646,0,0,0,1.1605074285344945,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29648,-0.009296994998009666,0.6019408678949735,0.8587176576955183,-0.6131482868336323,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8070,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.08911216492357074,0,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14306,0.7192338401913919,0.4143194289652342,1.4174092106683316,-0.29196863112975485,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9036,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,-0.13937265081784128,0,0,0,1.3183956163171853,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11913,-1.396631677046833,0.9356684275834635,-0.9554645362108118,-1.4930195576463583,1,0,0,0.413892938595797,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22229,0.10559834752501197,1.0883312496852364,1.565477407033515,-1.1202641946646434,1,0,0,-0.992139884782625,0.9497485913979924,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13995,0.827980570483276,-0.45671057109710383,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24868,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.015978814505677532,1,0,0,0.7171886030213033,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13935,0.4993215325778863,-0.70640192826471,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5284,0.9897091548153909,-0.27859069939630987,0.5287003822563602,-1.9325328494105294,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14911,0.4438039467001591,0.4143194289652342,0.6929159667301011,-0.3309043930963536,1,0,0,-0.992139884782625,1.0759933619268713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22208,0.04829774456868317,0.3352205969770186,1.450595347846272,0.2578212593738959,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20763,0.7192338401913919,0.09758332147578905,0.6059232797598176,0.5940386724158889,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10125,-0.5432662905354395,-1.3969823453650023,-0.9554645362108118,1.273260747341449,1,0,0,0.08803199366128278,0.7356615451339067,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13760,0.6645667735600463,0.23383092292263263,0.6224752290146824,-0.14410101360626393,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7893,0.9359787347106673,0.43020950726102664,1.5605025987825087,0.8795429039109632,0,0,0,-0.992139884782625,1.0666112457660235,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26919,0.9897091548153909,0.022910853434981136,0.5287003822563602,-1.687531266636663,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21446,0.04829774456868317,1.621905894661951,0.3852673594957101,-0.5956223781530962,1,0,0,-0.992139884782625,0.8081062567220719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25450,-1.396631677046833,0.4143194289652342,-0.9554645362108118,1.6557725611283562,0,0,0,0.5436999657574196,1.460313823960813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24438,-1.1857349351709405,0.13930424996316923,0.3852673594957101,-0.4546367688258046,1,0,0,-0.992139884782625,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2913,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.24357957978801,1,0,0,1.3681671936222524,1.602066770795446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11581,0.609696422680319,-0.4054741856732111,0.6394323940740927,-0.13748281111638488,1,0,0,1.2372361435855248,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11574,-1.6246274860372512,0.13930424996316923,0.3852673594957101,0.8568588448345286,1,0,0,0.2244137521351121,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,1.0966548184286353,-1.3969823453650023,-0.9554645362108118,0.5368459113728689,0,0,0,0.7798012373746591,1.3802609277895295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3133,1.0966548184286353,-1.3969823453650023,-0.9554645362108118,0.9421344027260629,0,0,0,1.6863431511445228,1.402882754744835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5348,0.9359787347106673,-0.26610484268327866,0.9850398159655986,2.136848679122162,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29907,0.10559834752501197,0.43831649513145754,1.565477407033515,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
